Brand,Model,"Part Name",Year,"Option 1"
Acura,ILX,Rear-Clip,2015,"(sunroof, rear view camera)"
Acura,ILX,Rear-Clip,2014,"(sunroof, rear view camera)"
Acura,ILX,Rear-Clip,2013,(sunroof)
Acura,ILX,Rear-Door-Asm,2015,(electric)
Acura,ILX,Rear-Door-Asm,2014,(electric)
Acura,ILX,Rear-Door-Asm,2013,(electric)
Acura,ILX,Rear-Dr-Glass,2015,Left
Acura,ILX,Rear-Dr-Glass,2015,Right
Acura,ILX,Rear-Dr-Glass,2014,Left
Acura,ILX,Rear-Dr-Glass,2014,Right
Acura,ILX,Rear-Dr-Glass,2013,Left
Acura,ILX,Rear-Dr-Glass,2013,Right
Acura,ILX,Rear-VentGlass,2015,Left
Acura,ILX,Rear-VentGlass,2015,Right
Acura,ILX,Rear-VentGlass,2014,Left
Acura,ILX,Rear-VentGlass,2014,Right
Acura,ILX,Rear-VentGlass,2013,Left
Acura,ILX,Rear-VentGlass,2013,Right
Acura,ILX,Rear-Fender,2015,"1.5 Liter (Hybrid)"
Acura,ILX,Rear-Fender,2015,"2.0 Liter"
Acura,ILX,Rear-Fender,2015,"2.4 Liter"
Acura,ILX,Rear-Fender,2014,"1.5 Liter (Hybrid)"
Acura,ILX,Rear-Fender,2014,"2.0 Liter"
Acura,ILX,Rear-Fender,2014,"2.4 Liter"
Acura,ILX,Rear-Fender,2013,"1.5 Liter (Hybrid)"
Acura,ILX,Rear-Fender,2013,"2.0 Liter"
Acura,ILX,Rear-Fender,2013,"2.4 Liter"
Acura,ILX,Rear-Suspension-Assembly,2015,"(without crossmember)"
Acura,ILX,Rear-Suspension-Assembly,2014,"(without crossmember)"
Acura,ILX,Rear-Suspension-Assembly,2013,"(without crossmember)"
Acura,ILX,Rear-Lower-Control-Arm,2015,"Trailing Arm"
Acura,ILX,Rear-Lower-Control-Arm,2014,"Trailing Arm"
Acura,ILX,Rear-Lower-Control-Arm,2013,"Trailing Arm"
Acura,ILX,Rear-Quarter-Panel,2015,"1.5 Liter (Hybrid)"
Acura,ILX,Rear-Quarter-Panel,2015,"2.0 Liter"
Acura,ILX,Rear-Quarter-Panel,2015,"2.4 Liter"
Acura,ILX,Rear-Quarter-Panel,2014,"1.5 Liter (Hybrid)"
Acura,ILX,Rear-Quarter-Panel,2014,"2.0 Liter"
Acura,ILX,Rear-Quarter-Panel,2014,"2.4 Liter"
Acura,ILX,Rear-Quarter-Panel,2013,"1.5 Liter (Hybrid)"
Acura,ILX,Rear-Quarter-Panel,2013,"2.0 Liter"
Acura,ILX,Rear-Quarter-Panel,2013,"2.4 Liter"
Acura,ILX,Rear-Spoiler,2015,"1.5 Liter (Hybrid, chrome strip)"
Acura,ILX,Rear-Spoiler,2015,"2.0 Liter"
Acura,ILX,Rear-Spoiler,2015,"2.4 Liter"
Acura,ILX,Rear-Spoiler,2014,"1.5 Liter (Hybrid, chrome strip)"
Acura,ILX,Rear-Spoiler,2014,"2.0 Liter"
Acura,ILX,Rear-Spoiler,2014,"2.4 Liter"
Acura,ILX,Rear-Spoiler,2013,"1.5 Liter (Hybrid, chrome strip)"
Acura,ILX,Rear-Spoiler,2013,"2.0 Liter"
Acura,ILX,Rear-Spoiler,2013,"2.4 Liter"
Acura,ILX,Rear-View-Mirror,2015,"automatic dimming"
Acura,ILX,Rear-View-Mirror,2015,"without automatic dimming"
Acura,ILX,Rear-View-Mirror,2014,"automatic dimming"
Acura,ILX,Rear-View-Mirror,2014,"without automatic dimming"
Acura,ILX,Rear-View-Mirror,2013,"automatic dimming"
Acura,ILX,Rear-View-Mirror,2013,"without automatic dimming"
Acura,ILX,Roof-Control-Module,2015,"Air Bag"
Acura,ILX,Roof-Control-Module,2015,"Body Control (BCM)"
Acura,ILX,Roof-Control-Module,2015,Communication
Acura,ILX,Roof-Control-Module,2015,Lamps
Acura,ILX,Roof-Control-Module,2015,"Power Supply"
Acura,ILX,Roof-Control-Module,2015,Steering
Acura,ILX,Roof-Control-Module,2015,Suspension
Acura,ILX,Roof-Control-Module,2015,Theft-Locking
Acura,ILX,Roof-Control-Module,2014,"Air Bag"
Acura,ILX,Roof-Control-Module,2014,"Body Control (BCM)"
Acura,ILX,Roof-Control-Module,2014,Communication
Acura,ILX,Roof-Control-Module,2014,Lamps
Acura,ILX,Roof-Control-Module,2014,"Power Supply"
Acura,ILX,Roof-Control-Module,2014,Steering
Acura,ILX,Roof-Control-Module,2014,Suspension
Acura,ILX,Roof-Control-Module,2014,Theft-Locking
Acura,ILX,Roof-Control-Module,2013,"Air Bag"
Acura,ILX,Roof-Control-Module,2013,"Body Control (BCM)"
Acura,ILX,Roof-Control-Module,2013,Communication
Acura,ILX,Roof-Control-Module,2013,Lamps
Acura,ILX,Roof-Control-Module,2013,"Power Supply"
Acura,ILX,Roof-Control-Module,2013,Steering
Acura,ILX,Roof-Control-Module,2013,Suspension
Acura,ILX,Roof-Control-Module,2013,Theft-Locking
Acura,ILX,Sun-Roof,2015,
Acura,ILX,Sun-Roof,2014,
Acura,ILX,Sun-Roof,2013,
Acura,ILX,Turn-Signal-Control-Module,2015,"Air Bag"
Acura,ILX,Turn-Signal-Control-Module,2015,"Body Control (BCM)"
Acura,ILX,Turn-Signal-Control-Module,2015,Communication
Acura,ILX,Turn-Signal-Control-Module,2015,Lamps
Acura,ILX,Turn-Signal-Control-Module,2015,"Power Supply"
Acura,ILX,Turn-Signal-Control-Module,2015,Steering
Acura,ILX,Turn-Signal-Control-Module,2015,Suspension
Acura,ILX,Turn-Signal-Control-Module,2015,Theft-Locking
Acura,ILX,Turn-Signal-Control-Module,2014,"Air Bag"
Acura,ILX,Turn-Signal-Control-Module,2014,"Body Control (BCM)"
Acura,ILX,Turn-Signal-Control-Module,2014,Communication
Acura,ILX,Turn-Signal-Control-Module,2014,Lamps
Acura,ILX,Turn-Signal-Control-Module,2014,"Power Supply"
Acura,ILX,Turn-Signal-Control-Module,2014,Steering
Acura,ILX,Turn-Signal-Control-Module,2014,Suspension
Acura,ILX,Turn-Signal-Control-Module,2014,Theft-Locking
Acura,ILX,Turn-Signal-Control-Module,2013,"Air Bag"
Acura,ILX,Turn-Signal-Control-Module,2013,"Body Control (BCM)"
Acura,ILX,Turn-Signal-Control-Module,2013,Communication
Acura,ILX,Turn-Signal-Control-Module,2013,Lamps
Acura,ILX,Turn-Signal-Control-Module,2013,"Power Supply"
Acura,ILX,Turn-Signal-Control-Module,2013,Steering
Acura,ILX,Turn-Signal-Control-Module,2013,Suspension
Acura,ILX,Turn-Signal-Control-Module,2013,Theft-Locking
Acura,ILX,Seat-Control-Module,2015,"Air Bag"
Acura,ILX,Seat-Control-Module,2015,"Body Control (BCM)"
Acura,ILX,Seat-Control-Module,2015,Communication
Acura,ILX,Seat-Control-Module,2015,Lamps
Acura,ILX,Seat-Control-Module,2015,"Power Supply"
Acura,ILX,Seat-Control-Module,2015,Steering
Acura,ILX,Seat-Control-Module,2015,Suspension
Acura,ILX,Seat-Control-Module,2015,Theft-Locking
Acura,ILX,Seat-Control-Module,2014,"Air Bag"
Acura,ILX,Seat-Control-Module,2014,"Body Control (BCM)"
Acura,ILX,Seat-Control-Module,2014,Communication
Acura,ILX,Seat-Control-Module,2014,Lamps
Acura,ILX,Seat-Control-Module,2014,"Power Supply"
Acura,ILX,Seat-Control-Module,2014,Steering
Acura,ILX,Seat-Control-Module,2014,Suspension
Acura,ILX,Seat-Control-Module,2014,Theft-Locking
Acura,ILX,Seat-Control-Module,2013,"Air Bag"
Acura,ILX,Seat-Control-Module,2013,"Body Control (BCM)"
Acura,ILX,Seat-Control-Module,2013,Communication
Acura,ILX,Seat-Control-Module,2013,Lamps
Acura,ILX,Seat-Control-Module,2013,"Power Supply"
Acura,ILX,Seat-Control-Module,2013,Steering
Acura,ILX,Seat-Control-Module,2013,Suspension
Acura,ILX,Seat-Control-Module,2013,Theft-Locking
Acura,ILX,Security-System-Control-Module,2015,"Air Bag"
Acura,ILX,Security-System-Control-Module,2015,"Body Control (BCM)"
Acura,ILX,Security-System-Control-Module,2015,Communication
Acura,ILX,Security-System-Control-Module,2015,Lamps
Acura,ILX,Security-System-Control-Module,2015,"Power Supply"
Acura,ILX,Security-System-Control-Module,2015,Steering
Acura,ILX,Security-System-Control-Module,2015,Suspension
Acura,ILX,Security-System-Control-Module,2015,Theft-Locking
Acura,ILX,Security-System-Control-Module,2014,"Air Bag"
Acura,ILX,Security-System-Control-Module,2014,"Body Control (BCM)"
Acura,ILX,Security-System-Control-Module,2014,Communication
Acura,ILX,Security-System-Control-Module,2014,Lamps
Acura,ILX,Security-System-Control-Module,2014,"Power Supply"
Acura,ILX,Security-System-Control-Module,2014,Steering
Acura,ILX,Security-System-Control-Module,2014,Suspension
Acura,ILX,Security-System-Control-Module,2014,Theft-Locking
Acura,ILX,Security-System-Control-Module,2013,"Air Bag"
Acura,ILX,Security-System-Control-Module,2013,"Body Control (BCM)"
Acura,ILX,Security-System-Control-Module,2013,Communication
Acura,ILX,Security-System-Control-Module,2013,Lamps
Acura,ILX,Security-System-Control-Module,2013,"Power Supply"
Acura,ILX,Security-System-Control-Module,2013,Steering
Acura,ILX,Security-System-Control-Module,2013,Suspension
Acura,ILX,Security-System-Control-Module,2013,Theft-Locking
Acura,ILX,Front-Side-Lamp,2015,Fog-Driving
Acura,ILX,Front-Side-Lamp,2014,Fog-Driving
Acura,ILX,Front-Side-Lamp,2013,Fog-Driving
Acura,ILX,Side-View-Mirror,2015,Electric
Acura,ILX,Side-View-Mirror,2014,Electric
Acura,ILX,Side-View-Mirror,2013,Electric
Acura,ILX,Speedometer-Cluster,2015,(cluster)
Acura,ILX,Speedometer-Cluster,2014,(cluster)
Acura,ILX,Speedometer-Cluster,2013,(cluster)
Acura,ILX,Spindle-Knuckle-Front,2015,"1.5 Liter (Hybrid)"
Acura,ILX,Spindle-Knuckle-Front,2015,"2.0 Liter"
Acura,ILX,Spindle-Knuckle-Front,2015,"2.4 Liter"
Acura,ILX,Spindle-Knuckle-Front,2014,"1.5 Liter (Hybrid)"
Acura,ILX,Spindle-Knuckle-Front,2014,"2.0 Liter"
Acura,ILX,Spindle-Knuckle-Front,2014,"2.4 Liter"
Acura,ILX,Spindle-Knuckle-Front,2013,"1.5 Liter (Hybrid)"
Acura,ILX,Spindle-Knuckle-Front,2013,"2.0 Liter"
Acura,ILX,Spindle-Knuckle-Front,2013,"2.4 Liter"
Acura,ILX,Rear-Spoiler,2015,"1.5 Liter (Hybrid, chrome strip)"
Acura,ILX,Rear-Spoiler,2015,"2.0 Liter"
Acura,ILX,Rear-Spoiler,2015,"2.4 Liter"
Acura,ILX,Rear-Spoiler,2014,"1.5 Liter (Hybrid, chrome strip)"
Acura,ILX,Rear-Spoiler,2014,"2.0 Liter"
Acura,ILX,Rear-Spoiler,2014,"2.4 Liter"
Acura,ILX,Rear-Spoiler,2013,"1.5 Liter (Hybrid, chrome strip)"
Acura,ILX,Rear-Spoiler,2013,"2.0 Liter"
Acura,ILX,Rear-Spoiler,2013,"2.4 Liter"
Acura,ILX,Stabilizer-Bar,2015,Front
Acura,ILX,Stabilizer-Bar,2015,Rear
Acura,ILX,Stabilizer-Bar,2014,Front
Acura,ILX,Stabilizer-Bar,2014,Rear
Acura,ILX,Stabilizer-Bar,2013,Front
Acura,ILX,Stabilizer-Bar,2013,Rear
Acura,ILX,Starter-Motor,2015,"1.5 Liter (Hybrid)"
Acura,ILX,Starter-Motor,2015,"2.0 Liter"
Acura,ILX,Starter-Motor,2015,"2.4 Liter"
Acura,ILX,Starter-Motor,2014,"1.5 Liter (Hybrid)"
Acura,ILX,Starter-Motor,2014,"2.0 Liter"
Acura,ILX,Starter-Motor,2014,"2.4 Liter"
Acura,ILX,Starter-Motor,2013,"1.5 Liter (Hybrid)"
Acura,ILX,Starter-Motor,2013,"2.0 Liter"
Acura,ILX,Starter-Motor,2013,"2.4 Liter"
Acura,ILX,Steering-Column,2015,"Floor Shift"
Acura,ILX,Steering-Column,2014,"Floor Shift"
Acura,ILX,Steering-Column,2013,"Floor Shift"
Acura,ILX,Steering-Gear,2015,"Power Rack and Pinion"
Acura,ILX,Steering-Gear,2014,"Power Rack and Pinion"
Acura,ILX,Steering-Gear,2013,"Power Rack and Pinion"
Acura,ILX,Strut,2015,Front
Acura,ILX,Strut,2014,Front
Acura,ILX,Strut,2013,Front
Acura,ILX,Rear-Stub-Axle,2015,Left
Acura,ILX,Rear-Stub-Axle,2015,Right
Acura,ILX,Rear-Stub-Axle,2014,Left
Acura,ILX,Rear-Stub-Axle,2014,Right
Acura,ILX,Rear-Stub-Axle,2013,Left
Acura,ILX,Rear-Stub-Axle,2013,Right
Acura,ILX,Sun-Roof,2015,
Acura,ILX,Sun-Roof,2014,
Acura,ILX,Sun-Roof,2013,
Acura,ILX,Suspension-Control-Module,2015,"Air Bag"
Acura,ILX,Suspension-Control-Module,2015,"Body Control (BCM)"
Acura,ILX,Suspension-Control-Module,2015,Communication
Acura,ILX,Suspension-Control-Module,2015,Lamps
Acura,ILX,Suspension-Control-Module,2015,"Power Supply"
Acura,ILX,Suspension-Control-Module,2015,Steering
Acura,ILX,Suspension-Control-Module,2015,Suspension
Acura,ILX,Suspension-Control-Module,2015,Theft-Locking
Acura,ILX,Suspension-Control-Module,2014,"Air Bag"
Acura,ILX,Suspension-Control-Module,2014,"Body Control (BCM)"
Acura,ILX,Suspension-Control-Module,2014,Communication
Acura,ILX,Suspension-Control-Module,2014,Lamps
Acura,ILX,Suspension-Control-Module,2014,"Power Supply"
Acura,ILX,Suspension-Control-Module,2014,Steering
Acura,ILX,Suspension-Control-Module,2014,Suspension
Acura,ILX,Suspension-Control-Module,2014,Theft-Locking
Acura,ILX,Suspension-Control-Module,2013,"Air Bag"
Acura,ILX,Suspension-Control-Module,2013,"Body Control (BCM)"
Acura,ILX,Suspension-Control-Module,2013,Communication
Acura,ILX,Suspension-Control-Module,2013,Lamps
Acura,ILX,Suspension-Control-Module,2013,"Power Supply"
Acura,ILX,Suspension-Control-Module,2013,Steering
Acura,ILX,Suspension-Control-Module,2013,Suspension
Acura,ILX,Suspension-Control-Module,2013,Theft-Locking
Acura,ILX,Suspension-Crossmember,2015,Front
Acura,ILX,Suspension-Crossmember,2014,Front
Acura,ILX,Suspension-Crossmember,2013,Front
Acura,ILX,GPS-Screen,2015,"(US market)"
Acura,ILX,GPS-Screen,2014,"(US market)"
Acura,ILX,GPS-Screen,2013,"(US market)"
Acura,ILX,Tail-Finish-Panel,2015,"(rear view camera)"
Acura,ILX,Tail-Finish-Panel,2014,"(rear view camera)"
Acura,ILX,Tail-Finish-Panel,2013,"rear view camera"
Acura,ILX,Tail-Finish-Panel,2013,"without rear view camera"
Acura,ILX,Tail-Gate-Molding,2015,
Acura,ILX,Tail-Gate-Molding,2014,
Acura,ILX,Tail-Gate-Molding,2013,
Acura,ILX,Tail-Light,2015,"lid mounted"
Acura,ILX,Tail-Light,2015,"quarter panel mounted"
Acura,ILX,Tail-Light,2014,"lid mounted"
Acura,ILX,Tail-Light,2014,"quarter panel mounted"
Acura,ILX,Tail-Light,2013,"lid mounted"
Acura,ILX,Tail-Light,2013,"quarter panel mounted"
Acura,ILX,Trunk-Lid,2015,"(rear view camera)"
Acura,ILX,Trunk-Lid,2014,"(rear view camera)"
Acura,ILX,Trunk-Lid,2013,"rear view camera"
Acura,ILX,Trunk-Lid,2013,"without rear view camera"
Acura,ILX,Temperature-Control-Module,2015,"1.5 Liter (Hybrid)"
Acura,ILX,Temperature-Control-Module,2015,"2.0 Liter"
Acura,ILX,Temperature-Control-Module,2015,"2.4 Liter"
Acura,ILX,Temperature-Control-Module,2014,"1.5 Liter (Hybrid)"
Acura,ILX,Temperature-Control-Module,2014,"2.0 Liter"
Acura,ILX,Temperature-Control-Module,2014,"2.4 Liter"
Acura,ILX,Temperature-Control-Module,2013,"1.5 Liter (Hybrid)"
Acura,ILX,Temperature-Control-Module,2013,"2.0 Liter"
Acura,ILX,Temperature-Control-Module,2013,"2.4 Liter"
Acura,ILX,Throttle-Body-Assembly,2015,"1.5 Liter (Hybrid)"
Acura,ILX,Throttle-Body-Assembly,2015,"2.0 Liter"
Acura,ILX,Throttle-Body-Assembly,2015,"2.4 Liter"
Acura,ILX,Throttle-Body-Assembly,2014,"1.5 Liter (Hybrid)"
Acura,ILX,Throttle-Body-Assembly,2014,"2.0 Liter"
Acura,ILX,Throttle-Body-Assembly,2014,"2.4 Liter"
Acura,ILX,Throttle-Body-Assembly,2013,"1.5 Liter (Hybrid)"
Acura,ILX,Throttle-Body-Assembly,2013,"2.0 Liter"
Acura,ILX,Throttle-Body-Assembly,2013,"2.4 Liter"
Acura,ILX,Timing-Cover,2015,"1.5 Liter (Hybrid)"
Acura,ILX,Timing-Cover,2015,"2.0 Liter"
Acura,ILX,Timing-Cover,2015,"2.4 Liter"
Acura,ILX,Timing-Cover,2014,"1.5 Liter (Hybrid)"
Acura,ILX,Timing-Cover,2014,"2.0 Liter"
Acura,ILX,Timing-Cover,2014,"2.4 Liter"
Acura,ILX,Timing-Cover,2013,"1.5 Liter (Hybrid)"
Acura,ILX,Timing-Cover,2013,"2.0 Liter"
Acura,ILX,Timing-Cover,2013,"2.4 Liter"
Acura,ILX,Transmission,2015,"Automatic Transmission"
Acura,ILX,Transmission,2015,"Manual Transmission"
Acura,ILX,Transmission,2014,"Automatic Transmission"
Acura,ILX,Transmission,2014,"Manual Transmission"
Acura,ILX,Transmission,2013,"Automatic Transmission"
Acura,ILX,Transmission,2013,"Manual Transmission"
Acura,ILX,Transmission-Control-Module,2015,"Air Bag"
Acura,ILX,Transmission-Control-Module,2015,"Body Control (BCM)"
Acura,ILX,Transmission-Control-Module,2015,Communication
Acura,ILX,Transmission-Control-Module,2015,Lamps
Acura,ILX,Transmission-Control-Module,2015,"Power Supply"
Acura,ILX,Transmission-Control-Module,2015,Steering
Acura,ILX,Transmission-Control-Module,2015,Suspension
Acura,ILX,Transmission-Control-Module,2015,Theft-Locking
Acura,ILX,Transmission-Control-Module,2014,"Air Bag"
Acura,ILX,Transmission-Control-Module,2014,"Body Control (BCM)"
Acura,ILX,Transmission-Control-Module,2014,Communication
Acura,ILX,Transmission-Control-Module,2014,Lamps
Acura,ILX,Transmission-Control-Module,2014,"Power Supply"
Acura,ILX,Transmission-Control-Module,2014,Steering
Acura,ILX,Transmission-Control-Module,2014,Suspension
Acura,ILX,Transmission-Control-Module,2014,Theft-Locking
Acura,ILX,Transmission-Control-Module,2013,"Air Bag"
Acura,ILX,Transmission-Control-Module,2013,"Body Control (BCM)"
Acura,ILX,Transmission-Control-Module,2013,Communication
Acura,ILX,Transmission-Control-Module,2013,Lamps
Acura,ILX,Transmission-Control-Module,2013,"Power Supply"
Acura,ILX,Transmission-Control-Module,2013,Steering
Acura,ILX,Transmission-Control-Module,2013,Suspension
Acura,ILX,Transmission-Control-Module,2013,Theft-Locking
Acura,ILX,Trunk-Lid,2015,"(rear view camera)"
Acura,ILX,Trunk-Lid,2014,"(rear view camera)"
Acura,ILX,Trunk-Lid,2013,"rear view camera"
Acura,ILX,Trunk-Lid,2013,"without rear view camera"
Acura,ILX,Turn-Signal-Switch,2015,"Floor Shift"
Acura,ILX,Turn-Signal-Switch,2014,"Floor Shift"
Acura,ILX,Turn-Signal-Switch,2013,"Floor Shift"
Acura,ILX,Rear-Upper-Control-Arm,2015,
Acura,ILX,Rear-Upper-Control-Arm,2014,
Acura,ILX,Rear-Upper-Control-Arm,2013,
Acura,ILX,Water-Pump,2015,"1.5 Liter (Hybrid)"
Acura,ILX,Water-Pump,2015,"2.0 Liter"
Acura,ILX,Water-Pump,2015,"2.4 Liter"
Acura,ILX,Water-Pump,2014,"1.5 Liter (Hybrid)"
Acura,ILX,Water-Pump,2014,"2.0 Liter"
Acura,ILX,Water-Pump,2014,"2.4 Liter"
Acura,ILX,Water-Pump,2013,"1.5 Liter (Hybrid)"
Acura,ILX,Water-Pump,2013,"2.0 Liter"
Acura,ILX,Water-Pump,2013,"2.4 Liter"
Acura,ILX,Wheel,2015,"15x4 (steel, compact spare)"
Acura,ILX,Wheel,2015,"16x4 (steel, compact spare)"
Acura,ILX,Wheel,2015,"16x6-1/2 (5 double spoke, hybrid)"
Acura,ILX,Wheel,2015,17x7
Acura,ILX,Wheel,2014,"15x4 (steel, compact spare)"
Acura,ILX,Wheel,2014,"16x4 (steel, compact spare)"
Acura,ILX,Wheel,2014,"16x6-1/2 (5 double spoke, hybrid)"
Acura,ILX,Wheel,2014,17x7
Acura,ILX,Wheel,2013,"15x4 (steel, compact spare)"
Acura,ILX,Wheel,2013,"16x4 (steel, compact spare)"
Acura,ILX,Wheel,2013,"16x6-1/2 (5 double spoke, hybrid)"
Acura,ILX,Wheel,2013,17x7
Acura,ILX,Window-Lifter,2015,(electric)
Acura,ILX,Window-Lifter,2014,(electric)
Acura,ILX,Window-Lifter,2013,(electric)
Acura,ILX,Power-Window-Motor,2015,
Acura,ILX,Power-Window-Motor,2014,
Acura,ILX,Power-Window-Motor,2013,
Acura,ILX,Window-Regulator,2015,(electric)
Acura,ILX,Window-Regulator,2014,(electric)
Acura,ILX,Window-Regulator,2013,(electric)
Acura,ILX,Front-Window-Regulator,2015,(electric)
Acura,ILX,Front-Window-Regulator,2014,(electric)
Acura,ILX,Front-Window-Regulator,2013,(electric)
Acura,ILX,Rear-Win-Reg,2015,(electric)
Acura,ILX,Rear-Win-Reg,2014,(electric)
Acura,ILX,Rear-Win-Reg,2013,(electric)
Acura,ILX,Windshield-Washer-Reservoir,2015,
Acura,ILX,Windshield-Washer-Reservoir,2014,
Acura,ILX,Windshield-Washer-Reservoir,2013,
Acura,ILX,Wiper-Switch,2015,"Floor Shift"
Acura,ILX,Wiper-Switch,2014,"Floor Shift"
Acura,ILX,Wiper-Switch,2013,"Floor Shift"
Acura,ILX,Front-Wiper-Motor,2015,
Acura,ILX,Front-Wiper-Motor,2014,
Acura,ILX,Front-Wiper-Motor,2013,
Acura,ILX,Front-Wiper-Motor,2015,
Acura,ILX,Front-Wiper-Motor,2014,
Acura,ILX,Front-Wiper-Motor,2013,
Acura,ILX,Wiper-Transmission,2015,
Acura,ILX,Wiper-Transmission,2014,
Acura,ILX,Wiper-Transmission,2013,
Acura,EL,ABS-Control-Module,2005,"Air Bag"
Acura,EL,ABS-Control-Module,2005,"Cruise Control"
Acura,EL,ABS-Control-Module,2005,Theft-Locking
Acura,EL,ABS-Control-Module,2004,"Air Bag"
Acura,EL,ABS-Control-Module,2004,"Cruise Control"
Acura,EL,ABS-Control-Module,2004,Theft-Locking
Acura,EL,ABS-Control-Module,2003,"Air Bag"
Acura,EL,ABS-Control-Module,2003,"Cruise Control"
Acura,EL,ABS-Control-Module,2003,Theft-Locking
Acura,EL,ABS-Control-Module,2002,"Air Bag"
Acura,EL,ABS-Control-Module,2002,"Cruise Control"
Acura,EL,ABS-Control-Module,2002,Theft-Locking
Acura,EL,ABS-Control-Module,2001,"Air Bag"
Acura,EL,ABS-Control-Module,2001,"Cruise Control"
Acura,EL,ABS-Control-Module,2001,Theft-Locking
Acura,EL,ABS-Control-Module,2000,"Air Bag"
Acura,EL,ABS-Control-Module,2000,"Anti-Lock Brakes"
Acura,EL,ABS-Control-Module,2000,"Cruise Control"
Acura,EL,ABS-Control-Module,2000,Multifunction
Acura,EL,ABS-Control-Module,2000,Theft-Locking
Acura,EL,ABS-Control-Module,1999,"Air Bag"
Acura,EL,ABS-Control-Module,1999,"Anti-Lock Brakes"
Acura,EL,ABS-Control-Module,1999,"Cruise Control"
Acura,EL,ABS-Control-Module,1999,Multifunction
Acura,EL,ABS-Control-Module,1999,Theft-Locking
Acura,EL,ABS-Control-Module,1998,"Air Bag"
Acura,EL,ABS-Control-Module,1998,"Anti-Lock Brakes"
Acura,EL,ABS-Control-Module,1998,"Cruise Control"
Acura,EL,ABS-Control-Module,1998,Multifunction
Acura,EL,ABS-Control-Module,1998,Theft-Locking
Acura,EL,ABS-Control-Module,1997,"Air Bag"
Acura,EL,ABS-Control-Module,1997,"Anti-Lock Brakes"
Acura,EL,ABS-Control-Module,1997,"Cruise Control"
Acura,EL,ABS-Control-Module,1997,Multifunction
Acura,EL,ABS-Control-Module,1997,Theft-Locking
Acura,EL,ABS-System,2005,"Modulator Assembly"
Acura,EL,ABS-System,2004,"Modulator Assembly"
Acura,EL,ABS-System,2003,"Modulator Assembly"
Acura,EL,ABS-System,2002,"Modulator Assembly"
Acura,EL,ABS-System,2001,"Modulator Assembly"
Acura,EL,ABS-System,2000,"Modulator Assembly"
Acura,EL,ABS-System,1999,"Modulator Assembly"
Acura,EL,ABS-System,1998,"Modulator Assembly"
Acura,EL,ABS-System,1997,"Modulator Assembly"
Acura,EL,AC-Compressor,2005,"(Sanden manufacturer)"
Acura,EL,AC-Compressor,2004,"(Sanden manufacturer)"
Acura,EL,AC-Compressor,2003,"(Sanden manufacturer)"
Acura,EL,AC-Compressor,2002,"(Sanden manufacturer)"
Acura,EL,AC-Compressor,2001,"(Sanden manufacturer)"
Acura,EL,AC-Compressor,2000,"(Sanden manufacturer)"
Acura,EL,AC-Compressor,1999,"(Sanden manufacturer)"
Acura,EL,AC-Compressor,1998,"(Sanden manufacturer)"
Acura,EL,AC-Compressor,1997,"(Sanden manufacturer)"
Acura,EL,AC-Condenser,2005,
Acura,EL,AC-Condenser,2004,
Acura,EL,AC-Condenser,2003,
Acura,EL,AC-Condenser,2002,
Acura,EL,AC-Condenser,2001,
Acura,EL,AC-Condenser,2000,
Acura,EL,AC-Condenser,1999,
Acura,EL,AC-Condenser,1998,
Acura,EL,AC-Condenser,1997,
Acura,EL,AC-Evaporator,2005,
Acura,EL,AC-Evaporator,2004,
Acura,EL,AC-Evaporator,2003,
Acura,EL,AC-Evaporator,2002,
Acura,EL,AC-Evaporator,2001,
Acura,EL,AC-Evaporator,2000,
Acura,EL,AC-Evaporator,1999,
Acura,EL,AC-Evaporator,1998,
Acura,EL,AC-Evaporator,1997,
Acura,EL,Air-Bag-Control-Module,2005,"Air Bag"
Acura,EL,Air-Bag-Control-Module,2005,"Cruise Control"
Acura,EL,Air-Bag-Control-Module,2005,Theft-Locking
Acura,EL,Air-Bag-Control-Module,2004,"Air Bag"
Acura,EL,Air-Bag-Control-Module,2004,"Cruise Control"
Acura,EL,Air-Bag-Control-Module,2004,Theft-Locking
Acura,EL,Air-Bag-Control-Module,2003,"Air Bag"
Acura,EL,Air-Bag-Control-Module,2003,"Cruise Control"
Acura,EL,Air-Bag-Control-Module,2003,Theft-Locking
Acura,EL,Air-Bag-Control-Module,2002,"Air Bag"
Acura,EL,Air-Bag-Control-Module,2002,"Cruise Control"
Acura,EL,Air-Bag-Control-Module,2002,Theft-Locking
Acura,EL,Air-Bag-Control-Module,2001,"Air Bag"
Acura,EL,Air-Bag-Control-Module,2001,"Cruise Control"
Acura,EL,Air-Bag-Control-Module,2001,Theft-Locking
Acura,EL,Air-Bag-Control-Module,2000,"Air Bag"
Acura,EL,Air-Bag-Control-Module,2000,"Anti-Lock Brakes"
Acura,EL,Air-Bag-Control-Module,2000,"Cruise Control"
Acura,EL,Air-Bag-Control-Module,2000,Multifunction
Acura,EL,Air-Bag-Control-Module,2000,Theft-Locking
Acura,EL,Air-Bag-Control-Module,1999,"Air Bag"
Acura,EL,Air-Bag-Control-Module,1999,"Anti-Lock Brakes"
Acura,EL,Air-Bag-Control-Module,1999,"Cruise Control"
Acura,EL,Air-Bag-Control-Module,1999,Multifunction
Acura,EL,Air-Bag-Control-Module,1999,Theft-Locking
Acura,EL,Air-Bag-Control-Module,1998,"Air Bag"
Acura,EL,Air-Bag-Control-Module,1998,"Anti-Lock Brakes"
